,Abs_Total,Car.truck.or van,Car.truck.or vanDrove alone,Car.truck.or vanCarpooled,Car.truck.or vanCarpooledIn 2-person carpool,Car.truck.or vanCarpooledIn 3-person carpool,Car.truck.or vanCarpooledIn 4-person carpool,Car.truck.or vanCarpooledIn 5- or 6-person carpool,Car.truck.or vanCarpooledIn 7-or-more-person carpool,Public transportation (excluding taxicab),Public transportation (excluding taxicab)Bus,Public transportation (excluding taxicab)Subway or elevated rail,Public transportation (excluding taxicab)Long-distance train or commuter rail,Public transportation (excluding taxicab)Light rail.streetcar or trolley (carro público in Puerto Rico),Public transportation (excluding taxicab)Ferryboat,Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked from home,Geography,NAME,state,State
1829,2139,1990,1927,63,44,11,3,5,0,0,0,0,0,0,0,0,2,0,6,17,124,1400000US17073030201,"Census Tract 302,01,Henry County",17|073|030201,Illinois
1830,1674,1561,1453,108,98,10,0,0,0,13,13,0,0,0,0,0,10,0,16,8,66,1400000US17073030202,"Census Tract 302,02,Henry County",17|073|030202,Illinois
1831,2444,2118,2026,92,46,0,6,40,0,0,0,0,0,0,0,0,0,0,104,0,222,1400000US17073030203,"Census Tract 302,03,Henry County",17|073|030203,Illinois
1832,1918,1867,1809,58,16,28,0,14,0,0,0,0,0,0,0,0,0,0,0,0,51,1400000US17073030301,"Census Tract 303,01,Henry County",17|073|030301,Illinois
1833,1390,1265,1181,84,84,0,0,0,0,0,0,0,0,0,0,0,0,25,34,30,36,1400000US17073030302,"Census Tract 303,02,Henry County",17|073|030302,Illinois
1834,1345,1164,1106,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,137,1400000US17073030400,"Census Tract 304,Henry County",17|073|030400,Illinois
1835,1093,965,909,56,24,12,18,2,0,0,0,0,0,0,0,0,0,0,12,18,98,1400000US17073030500,"Census Tract 305,Henry County",17|073|030500,Illinois
1836,958,897,780,117,101,16,0,0,0,0,0,0,0,0,0,0,0,0,30,0,31,1400000US17073030600,"Census Tract 306,Henry County",17|073|030600,Illinois
1837,882,870,725,145,125,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1400000US17073030800,"Census Tract 308,Henry County",17|073|030800,Illinois
1838,1731,1708,1539,169,105,14,50,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1400000US17073030900,"Census Tract 309,Henry County",17|073|030900,Illinois
1839,1666,1472,1371,101,82,0,19,0,0,0,0,0,0,0,0,0,0,0,50,38,106,1400000US17073031000,"Census Tract 310,Henry County",17|073|031000,Illinois
1840,1215,1056,921,135,114,21,0,0,0,0,0,0,0,0,0,0,0,6,42,5,106,1400000US17073031100,"Census Tract 311,Henry County",17|073|031100,Illinois
1841,1386,1252,1182,70,64,4,0,0,2,0,0,0,0,0,0,0,4,0,18,26,86,1400000US17073031200,"Census Tract 312,Henry County",17|073|031200,Illinois
1842,1300,1201,1107,94,85,2,7,0,0,2,2,0,0,0,0,0,0,0,17,7,73,1400000US17075950100,"Census Tract 9501,Iroquois County",17|075|950100,Illinois
1843,1874,1654,1570,84,81,3,0,0,0,0,0,0,0,0,0,0,0,2,33,38,147,1400000US17075950200,"Census Tract 9502,Iroquois County",17|075|950200,Illinois
1844,1304,1161,1075,86,71,12,0,3,0,4,4,0,0,0,0,9,0,0,59,5,66,1400000US17075950300,"Census Tract 9503,Iroquois County",17|075|950300,Illinois
1845,1504,1452,1285,167,146,0,0,0,21,0,0,0,0,0,0,0,0,8,37,0,7,1400000US17075950400,"Census Tract 9504,Iroquois County",17|075|950400,Illinois
1846,1636,1528,1338,190,144,43,1,0,2,8,8,0,0,0,0,0,0,0,44,9,47,1400000US17075950500,"Census Tract 9505,Iroquois County",17|075|950500,Illinois
1847,1374,1271,1118,153,128,6,15,4,0,0,0,0,0,0,0,0,0,0,19,14,70,1400000US17075950600,"Census Tract 9506,Iroquois County",17|075|950600,Illinois
1848,1132,943,817,126,89,35,0,2,0,3,0,0,0,0,3,0,0,0,17,4,165,1400000US17075950700,"Census Tract 9507,Iroquois County",17|075|950700,Illinois
1849,1101,931,852,79,66,9,0,4,0,5,5,0,0,0,0,0,0,9,38,12,106,1400000US17075950800,"Census Tract 9508,Iroquois County",17|075|950800,Illinois
1850,1007,921,819,102,46,18,13,25,0,0,0,0,0,0,0,0,0,0,15,8,63,1400000US17075950900,"Census Tract 9509,Iroquois County",17|075|950900,Illinois
1851,1259,1113,1032,81,43,31,0,7,0,0,0,0,0,0,0,0,0,0,44,30,72,1400000US17077010100,"Census Tract 101,Jackson County",17|077|010100,Illinois
1852,1751,1607,1429,178,172,6,0,0,0,8,8,0,0,0,0,0,4,4,31,3,94,1400000US17077010200,"Census Tract 102,Jackson County",17|077|010200,Illinois
1853,1017,947,863,84,68,15,0,0,1,0,0,0,0,0,0,5,6,0,0,17,42,1400000US17077010300,"Census Tract 103,Jackson County",17|077|010300,Illinois
1854,1961,1867,1743,124,94,23,7,0,0,0,0,0,0,0,0,0,0,0,0,28,66,1400000US17077010400,"Census Tract 104,Jackson County",17|077|010400,Illinois
1855,607,562,424,138,121,0,17,0,0,0,0,0,0,0,0,0,0,0,7,0,38,1400000US17077010601,"Census Tract 106,01,Jackson County",17|077|010601,Illinois
1856,1261,1187,1028,159,134,14,11,0,0,0,0,0,0,0,0,0,0,0,23,34,17,1400000US17077010602,"Census Tract 106,02,Jackson County",17|077|010602,Illinois
1857,1119,1074,952,122,116,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1400000US17077010700,"Census Tract 107,Jackson County",17|077|010700,Illinois
1858,1508,1219,990,229,162,62,5,0,0,65,65,0,0,0,0,0,0,21,45,0,158,1400000US17077010800,"Census Tract 108,Jackson County",17|077|010800,Illinois
1859,793,708,631,77,74,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,64,1400000US17077010900,"Census Tract 109,Jackson County",17|077|010900,Illinois
1860,657,649,584,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1400000US17077011001,"Census Tract 110,01,Jackson County",17|077|011001,Illinois
1861,1960,1705,1403,302,226,76,0,0,0,21,21,0,0,0,0,0,0,0,50,0,184,1400000US17077011002,"Census Tract 110,02,Jackson County",17|077|011002,Illinois
1862,1362,908,845,63,63,0,0,0,0,49,49,0,0,0,0,10,0,25,349,0,21,1400000US17077011100,"Census Tract 111,Jackson County",17|077|011100,Illinois
1863,1933,1253,1159,94,60,0,0,0,34,98,98,0,0,0,0,0,26,54,351,0,151,1400000US17077011200,"Census Tract 112,Jackson County",17|077|011200,Illinois
1864,1698,1344,1243,101,62,32,0,0,7,117,117,0,0,0,0,0,0,0,193,0,44,1400000US17077011400,"Census Tract 114,Jackson County",17|077|011400,Illinois
1865,1714,1623,1450,173,148,20,0,0,5,0,0,0,0,0,0,0,4,0,2,2,83,1400000US17077011600,"Census Tract 116,Jackson County",17|077|011600,Illinois
1866,775,616,515,101,101,0,0,0,0,9,0,0,0,0,9,0,0,0,14,0,136,1400000US17077011701,"Census Tract 117,01,Jackson County",17|077|011701,Illinois
1867,624,584,402,182,170,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1400000US17077011702,"Census Tract 117,02,Jackson County",17|077|011702,Illinois
1868,1261,1161,1071,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,63,1400000US17079977300,"Census Tract 9773,Jasper County",17|079|977300,Illinois
1869,1453,1277,1120,157,124,6,27,0,0,23,23,0,0,0,0,0,0,0,48,0,105,1400000US17079977400,"Census Tract 9774,Jasper County",17|079|977400,Illinois
1870,1753,1579,1555,24,13,11,0,0,0,0,0,0,0,0,0,0,0,0,12,19,143,1400000US17079977500,"Census Tract 9775,Jasper County",17|079|977500,Illinois
1871,1783,1658,1560,98,85,11,0,0,2,0,0,0,0,0,0,0,0,0,24,12,89,1400000US17081050100,"Census Tract 501,Jefferson County",17|081|050100,Illinois
1872,1264,1185,1049,136,57,32,38,9,0,4,4,0,0,0,0,0,1,0,4,2,68,1400000US17081050200,"Census Tract 502,Jefferson County",17|081|050200,Illinois
1873,2074,1854,1719,135,92,35,8,0,0,0,0,0,0,0,0,0,2,0,29,23,166,1400000US17081050300,"Census Tract 503,Jefferson County",17|081|050300,Illinois
1874,1658,1548,1340,208,138,46,9,10,5,0,0,0,0,0,0,0,0,0,24,20,66,1400000US17081050400,"Census Tract 504,Jefferson County",17|081|050400,Illinois
1875,1510,1403,1253,150,89,34,22,5,0,0,0,0,0,0,0,25,0,4,0,0,78,1400000US17081050500,"Census Tract 505,Jefferson County",17|081|050500,Illinois
1876,1360,1308,1102,206,141,65,0,0,0,9,9,0,0,0,0,0,0,0,0,5,38,1400000US17081050600,"Census Tract 506,Jefferson County",17|081|050600,Illinois
1877,1747,1675,1476,199,150,49,0,0,0,0,0,0,0,0,0,0,0,0,5,9,58,1400000US17081050700,"Census Tract 507,Jefferson County",17|081|050700,Illinois
1878,2048,1886,1766,120,105,8,0,7,0,0,0,0,0,0,0,7,0,0,25,14,116,1400000US17081050800,"Census Tract 508,Jefferson County",17|081|050800,Illinois
1879,907,795,614,181,161,0,18,2,0,41,41,0,0,0,0,25,0,0,46,0,0,1400000US17081050900,"Census Tract 509,Jefferson County",17|081|050900,Illinois
1880,527,451,270,181,174,7,0,0,0,0,0,0,0,0,0,5,0,0,51,0,20,1400000US17081051000,"Census Tract 510,Jefferson County",17|081|051000,Illinois
1881,985,874,739,135,135,0,0,0,0,0,0,0,0,0,0,70,0,0,16,5,20,1400000US17081051100,"Census Tract 511,Jefferson County",17|081|051100,Illinois
1882,2282,2093,1719,374,361,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14,175,1400000US17083010100,"Census Tract 101,Jersey County",17|083|010100,Illinois
1883,1854,1728,1567,161,148,13,0,0,0,0,0,0,0,0,0,0,0,0,36,0,90,1400000US17083010200,"Census Tract 102,Jersey County",17|083|010200,Illinois
1884,2149,1709,1625,84,84,0,0,0,0,4,0,0,0,0,4,0,0,0,269,9,158,1400000US17083010300,"Census Tract 103,Jersey County",17|083|010300,Illinois
1885,2691,2432,2336,96,94,0,0,0,2,5,5,0,0,0,0,0,0,0,25,31,198,1400000US17083010401,"Census Tract 104,01,Jersey County",17|083|010401,Illinois
1886,691,654,610,44,34,5,0,1,4,0,0,0,0,0,0,0,0,2,3,0,32,1400000US17083010402,"Census Tract 104,02,Jersey County",17|083|010402,Illinois
1887,471,422,336,86,72,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47,1400000US17083010500,"Census Tract 105,Jersey County",17|083|010500,Illinois
1888,886,767,705,62,56,6,0,0,0,3,3,0,0,0,0,0,0,0,19,6,91,1400000US17085020101,"Census Tract 201,01,Jo Daviess County",17|085|020101,Illinois
1889,1181,1048,963,85,68,12,0,5,0,0,0,0,0,0,0,0,0,0,12,4,117,1400000US17085020102,"Census Tract 201,02,Jo Daviess County",17|085|020102,Illinois
1890,2665,2343,2218,125,114,11,0,0,0,0,0,0,0,0,0,2,0,0,112,23,185,1400000US17085020200,"Census Tract 202,Jo Daviess County",17|085|020200,Illinois
1891,2441,1845,1710,135,116,19,0,0,0,69,48,0,0,21,0,0,0,0,181,34,312,1400000US17085020300,"Census Tract 203,Jo Daviess County",17|085|020300,Illinois
1892,692,549,534,15,10,5,0,0,0,0,0,0,0,0,0,0,0,2,4,4,133,1400000US17085020401,"Census Tract 204,01,Jo Daviess County",17|085|020401,Illinois
1893,1373,1177,1050,127,90,11,25,0,1,0,0,0,0,0,0,0,0,0,34,18,144,1400000US17085020402,"Census Tract 204,02,Jo Daviess County",17|085|020402,Illinois
1894,1382,1215,1181,34,34,0,0,0,0,0,0,0,0,0,0,0,0,7,34,19,107,1400000US17085020500,"Census Tract 205,Jo Daviess County",17|085|020500,Illinois
1895,1793,1522,1414,108,89,0,17,0,2,0,0,0,0,0,0,0,0,0,43,11,217,1400000US17087977600,"Census Tract 9776,Johnson County",17|087|977600,Illinois
1896,1087,1014,895,119,102,5,12,0,0,0,0,0,0,0,0,1,0,0,10,20,42,1400000US17087977700,"Census Tract 9777,Johnson County",17|087|977700,Illinois
1897,1175,1083,1008,75,52,23,0,0,0,3,3,0,0,0,0,0,0,0,17,14,58,1400000US17087977800,"Census Tract 9778,Johnson County",17|087|977800,Illinois
1898,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US17087980000,"Census Tract 9800,Johnson County",17|087|980000,Illinois
1899,3678,3250,3151,99,72,27,0,0,0,27,0,0,27,0,0,0,0,0,88,0,313,1400000US17089850101,"Census Tract 8501,01,Kane County",17|089|850101,Illinois
1900,3115,2706,2636,70,70,0,0,0,0,92,0,0,92,0,0,0,0,0,15,56,246,1400000US17089850103,"Census Tract 8501,03,Kane County",17|089|850103,Illinois
1901,4358,3582,3309,273,165,25,0,83,0,76,0,0,76,0,0,0,0,0,0,0,700,1400000US17089850105,"Census Tract 8501,05,Kane County",17|089|850105,Illinois
1902,3853,3326,3131,195,180,15,0,0,0,52,0,0,52,0,0,0,0,0,14,58,403,1400000US17089850106,"Census Tract 8501,06,Kane County",17|089|850106,Illinois
